zHD,MU_SH0ES,MU_SH0ES_ERR_DIAG,c,mu_lcdm,residual,cz,zbin
0.03682,35.9282,0.1566,-0.0755,36.04934612754288,-0.121146127542886,-0.00277991,"(0.0247, 0.0494]"
0.03682,35.8836,0.185109,-0.090516,36.04934612754288,-0.16574612754288154,-0.00333279912,"(0.0247, 0.0494]"
0.03697,36.0748,0.289284,-0.128394,36.05841358056309,0.016386419436912547,-0.004746726180000001,"(0.0247, 0.0494]"
0.03702,35.8056,0.308166,0.24238,36.06142809517837,-0.2558280951783729,0.0089729076,"(0.0247, 0.0494]"
0.03702,35.9287,0.318471,0.19738,36.06142809517837,-0.13272809517837203,0.007307007599999999,"(0.0247, 0.0494]"
0.03702,36.0695,0.175025,0.009815,36.06142809517837,0.008071904821626674,0.0003633513,"(0.0247, 0.0494]"
0.03702,36.08,0.336812,0.18318,36.06142809517837,0.018571904821627072,0.0067813236,"(0.0247, 0.0494]"
0.03705,35.9637,0.166565,-0.099791,36.06323489912448,-0.09953489912447822,-0.0036972565500000003,"(0.0247, 0.0494]"
0.03707,36.0475,0.166339,-0.047118,36.06443864283816,-0.01693864283816282,-0.00174666426,"(0.0247, 0.0494]"
0.03725,36.0067,0.135213,-0.042863,36.07524393264368,-0.06854393264367786,-0.0015966467499999998,"(0.0247, 0.0494]"
0.03725,35.9927,0.149174,-0.030117,36.07524393264368,-0.08254393264368076,-0.00112185825,"(0.0247, 0.0494]"
0.0373,35.8698,0.18969,0.016022,36.07823636918921,-0.20843636918921504,0.0005976206000000001,"(0.0247, 0.0494]"
0.0374,35.9789,0.163683,-0.096867,36.08420952960545,-0.10530952960544937,-0.0036228258,"(0.0247, 0.0494]"
0.03753,35.949,0.262609,0.056405,36.09195140700502,-0.14295140700502174,0.00211687965,"(0.0247, 0.0494]"
0.03756,36.3333,0.171248,-0.104639,36.0937342818863,0.23956571811370253,-0.00393024084,"(0.0247, 0.0494]"
0.03756,36.2185,0.171341,-0.034681,36.0937342818863,0.12476571811370007,-0.00130261836,"(0.0247, 0.0494]"
0.03787,36.0063,0.206656,0.020595,36.11207648349393,-0.10577648349392632,0.00077993265,"(0.0247, 0.0494]"
0.0379,36.0624,0.163008,0.005897,36.113843763074165,-0.0514437630741682,0.00022349630000000002,"(0.0247, 0.0494]"
0.03796,36.0889,0.198876,-0.026254,36.11737423644481,-0.028474236444807843,-0.00099660184,"(0.0247, 0.0494]"
0.03818,35.8938,0.151724,-0.068868,36.130272949564734,-0.2364729495647353,-0.0026293802399999996,"(0.0247, 0.0494]"
0.03818,35.8617,0.152703,-0.060189,36.130272949564734,-0.2685729495647351,-0.00229801602,"(0.0247, 0.0494]"
0.03828,36.1141,0.236153,-0.117726,36.13611207940048,-0.022012079400482776,-0.00450655128,"(0.0247, 0.0494]"
0.03834,36.5177,0.245806,0.012273,36.13960842823735,0.37809157176264563,0.00047054681999999994,"(0.0247, 0.0494]"
0.03847,36.2254,0.311188,0.25164,36.14716560039302,0.07823439960697698,0.009680590799999998,"(0.0247, 0.0494]"
0.03848,36.2564,0.149974,-0.139538,36.14774589047836,0.10865410952163757,-0.0053694222399999995,"(0.0247, 0.0494]"
0.03873,36.0125,0.17035,-0.132215,36.162205603166655,-0.1497056031666517,-0.00512068695,"(0.0247, 0.0494]"
0.03884,36.026,0.219507,0.05253,36.16853909824509,-0.14253909824508781,0.0020402652,"(0.0247, 0.0494]"
0.03902,36.0125,0.204712,0.058849,36.178865414194945,-0.16636541419494222,0.0022962879799999997,"(0.0247, 0.0494]"
0.03909,36.1962,0.220822,0.001447,36.18286868072138,0.013331319278620413,5.6563229999999996e-05,"(0.0247, 0.0494]"
0.0391,36.2125,0.18352,-0.057719,36.1834400059948,0.029059994005201872,-0.0022568129000000003,"(0.0247, 0.0494]"
0.04014,36.284,0.147901,-0.001615,36.242094406298776,0.041905593701223154,-6.48261e-05,"(0.0247, 0.0494]"
0.04035,36.5486,0.234635,0.030005,36.25375840296441,0.29484159703559243,0.0012107017499999998,"(0.0247, 0.0494]"
0.04056,36.0167,0.143473,-0.094287,36.265363479774045,-0.24866347977404502,-0.0038242807199999995,"(0.0247, 0.0494]"
0.04056,36.0818,0.14498,-0.052499,36.265363479774045,-0.18356347977404397,-0.00212935944,"(0.0247, 0.0494]"
0.04077,35.9918,0.210464,-0.00329,36.27691024426429,-0.28511024426429543,-0.0001341333,"(0.0247, 0.0494]"
0.04089,36.1263,0.168835,-0.028406,36.28348244494141,-0.1571824449414123,-0.0011615213400000002,"(0.0247, 0.0494]"
0.04095,36.4104,0.307187,-0.047302,36.28676151279943,0.12363848720057291,-0.0019370168999999998,"(0.0247, 0.0494]"
0.04099,36.0403,0.147245,-0.035481,36.288944962726305,-0.24864496272630277,-0.0014543661899999998,"(0.0247, 0.0494]"
0.04101,36.3153,0.150794,-0.081271,36.290035910613064,0.025264089386936917,-0.0033329237099999996,"(0.0247, 0.0494]"
0.04167,36.5601,0.280122,0.1894,36.32574992009535,0.23435007990465095,0.007892298,"(0.0247, 0.0494]"
0.04222,36.2101,0.208042,-0.069318,36.355093925531186,-0.14499392553118895,-0.00292660596,"(0.0247, 0.0494]"
0.04258,36.5106,0.426487,-0.010656,36.374100381958534,0.13649961804146216,-0.00045373248,"(0.0247, 0.0494]"
0.04268,36.2931,0.151018,-0.125206,36.37935224067812,-0.08625224067811388,-0.0053437920800000005,"(0.0247, 0.0494]"
0.04268,35.9138,0.29449,0.14909,36.37935224067812,-0.4655522406781145,0.0063631612,"(0.0247, 0.0494]"
0.04285,36.2521,0.175538,-0.049623,36.38825301934361,-0.13615301934360957,-0.00212634555,"(0.0247, 0.0494]"
0.04285,36.2071,0.166515,-0.050188,36.38825301934361,-0.18115301934361128,-0.0021505558,"(0.0247, 0.0494]"
0.04289,36.2018,0.162522,-0.07832,36.390342333402316,-0.1885423334023173,-0.0033591448,"(0.0247, 0.0494]"
0.04306,36.2457,0.207056,-0.001683,36.39920084887776,-0.15350084887776205,-7.246998e-05,"(0.0247, 0.0494]"
0.04349,36.4165,0.166064,-0.128598,36.42145691263916,-0.0049569126391588725,-0.0055927270199999995,"(0.0247, 0.0494]"
0.04349,36.2137,0.152187,-0.047927,36.42145691263916,-0.2077569126391552,-0.00208434523,"(0.0247, 0.0494]"
0.04349,36.2882,0.166626,-0.075568,36.42145691263916,-0.13325691263915473,-0.00328645232,"(0.0247, 0.0494]"
0.04369,36.2594,0.177777,-0.070549,36.43173583854157,-0.17233583854157075,-0.00308228581,"(0.0247, 0.0494]"
0.04408,36.3298,0.181208,-0.044881,36.45164897505545,-0.12184897505544967,-0.00197835448,"(0.0247, 0.0494]"
0.04438,36.5469,0.231201,0.054703,36.4668507067586,0.08004929324140164,0.0024277191400000004,"(0.0247, 0.0494]"
0.04439,36.2916,0.249078,0.06224,36.4673557112407,-0.1757557112406971,0.0027628336,"(0.0247, 0.0494]"
0.0444,36.551,0.270525,0.023653,36.46786060529345,0.0831393947065493,0.0010501932000000001,"(0.0247, 0.0494]"
0.04464,36.5114,0.286272,0.090384,36.47994506231326,0.031454937686739015,0.00403474176,"(0.0247, 0.0494]"
0.04487,36.4565,0.162334,0.011652,36.491466968953745,-0.0349669689537464,0.00052282524,"(0.0247, 0.0494]"
0.04521,36.6866,0.304921,0.17268,36.50839478777798,0.1782052122220179,0.0078068628,"(0.0247, 0.0494]"
0.04545,36.4541,0.196266,0.035848,36.520269624129256,-0.06616962412925886,0.0016292915999999997,"(0.0247, 0.0494]"
0.04575,36.4634,0.173532,-0.026552,36.53502791062233,-0.07162791062233254,-0.001214754,"(0.0247, 0.0494]"
0.04575,36.5139,0.151933,-0.058108,36.53502791062233,-0.02112791062233299,-0.002658441,"(0.0247, 0.0494]"
0.04583,36.1579,0.182756,-0.11222,36.538947598756764,-0.38104759875676564,-0.005143042600000001,"(0.0247, 0.0494]"
0.0459,36.3811,0.196005,0.043621,36.542371885425844,-0.16127188542584037,0.0020022039,"(0.0247, 0.0494]"
0.04625,36.2636,0.218105,-0.011597,36.55941770154105,-0.29581770154105413,-0.0005363612499999999,"(0.0247, 0.0494]"
0.04631,36.5394,0.159223,-0.15924,36.56232727453978,-0.02292727453978216,-0.0073744043999999995,"(0.0247, 0.0494]"
0.04643,36.3247,0.195021,0.0596,36.5681354700981,-0.24343547009809896,0.002767228,"(0.0247, 0.0494]"
0.04656,36.5081,0.209562,-0.028343,36.57441127866489,-0.06631127866489095,-0.00131965008,"(0.0247, 0.0494]"
0.04664,36.4713,0.19409,0.069815,36.57826487542233,-0.10696487542232802,0.0032561716,"(0.0247, 0.0494]"
0.04682,36.4786,0.148197,-0.116433,36.586912089155895,-0.10831208915589485,-0.0054513930599999995,"(0.0247, 0.0494]"
0.04682,36.4857,0.182928,-0.143532,36.586912089155895,-0.10121208915589364,-0.006720168239999999,"(0.0247, 0.0494]"
0.04691,36.7582,0.280677,0.15152,36.59122361726704,0.16697638273296178,0.007107803199999999,"(0.0247, 0.0494]"
0.04738,36.5642,0.229149,0.03245,36.61360991034301,-0.04940991034300879,0.0015374809999999998,"(0.0247, 0.0494]"
0.0476,36.6009,0.161688,-0.002868,36.6240147484973,-0.02311474849729933,-0.0001365168,"(0.0247, 0.0494]"
0.04777,36.5946,0.145385,-0.060972,36.632022982322255,-0.03742298232225494,-0.00291263244,"(0.0247, 0.0494]"
0.04777,36.5627,0.208806,-0.060006,36.632022982322255,-0.0693229823222552,-0.00286648662,"(0.0247, 0.0494]"
0.04819,36.4976,0.165873,-0.094154,36.651690256609925,-0.15409025660992626,-0.00453728126,"(0.0247, 0.0494]"
0.04837,36.3735,0.154741,-0.058198,36.66006830334619,-0.28656830334619343,-0.00281503726,"(0.0247, 0.0494]"
0.0486,36.3303,0.135835,-0.061435,36.67072974734844,-0.3404297473484377,-0.0029857409999999997,"(0.0247, 0.0494]"
0.04865,36.641,0.181462,-0.048298,36.67304098526799,-0.03204098526799015,-0.0023496977,"(0.0247, 0.0494]"
0.04934,36.5997,0.202684,-0.06932,36.70470329371123,-0.10500329371123485,-0.0034202488000000006,"(0.0247, 0.0494]"
0.0494,36.4691,0.176995,-0.040141,36.70743624466363,-0.23833624466363545,-0.0019829654000000003,"(0.0494, 0.185]"
0.04944,36.5828,0.168097,-0.006857,36.70925642731986,-0.12645642731985873,-0.00033901008,"(0.0494, 0.185]"
0.04985,36.6402,0.244395,0.047309,36.727831544146625,-0.08763154414662466,0.0023583536499999997,"(0.0494, 0.185]"
0.04989,36.4714,0.18553,0.00342,36.729635826713945,-0.25823582671394263,0.00017062379999999998,"(0.0494, 0.185]"
0.05018,36.5693,0.155812,-0.106585,36.7426751604189,-0.17337516041889955,-0.0053484353,"(0.0494, 0.185]"
0.05023,36.8583,0.163226,-0.094383,36.7449159485591,0.11338405144090302,-0.004740858089999999,"(0.0494, 0.185]"
0.05032,36.5403,0.453411,0.11931,36.748943933721165,-0.20864393372116297,0.0060036792,"(0.0494, 0.185]"
0.05044,36.4621,0.201896,0.044908,36.75430375091004,-0.2922037509100406,0.0022651595199999998,"(0.0494, 0.185]"
0.05049,36.5461,0.190961,-0.07921,36.756533367718056,-0.21043336771805343,-0.0039993129,"(0.0494, 0.185]"
0.05052,36.7036,0.133364,-0.049449,36.757870112645534,-0.05427011264553272,-0.00249816348,"(0.0494, 0.185]"
0.05066,36.8523,0.302557,0.13877,36.76409811888053,0.08820188111946692,0.0070300881999999995,"(0.0494, 0.185]"
0.05106,36.8804,0.16836,-0.114949,36.781801109551914,0.09859889044808767,-0.00586929594,"(0.0494, 0.185]"
0.05126,36.393,0.201448,-0.023174,36.79060236373334,-0.39760236373334124,-0.00118789924,"(0.0494, 0.185]"
0.05151,36.5862,0.156832,-0.078777,36.801557348515715,-0.21535734851571675,-0.00405780327,"(0.0494, 0.185]"
0.05194,36.7759,0.228182,-0.102247,36.820280216473215,-0.04438021647321477,-0.00531070918,"(0.0494, 0.185]"
0.05202,36.8679,0.208308,0.099567,36.82374700021276,0.044152999787236524,0.00517947534,"(0.0494, 0.185]"
0.05202,36.5433,0.298829,0.13415,36.82374700021276,-0.28044700021276014,0.006978482999999999,"(0.0494, 0.185]"
0.05222,36.8411,0.218249,0.077106,36.83239146250093,0.008708537499067859,0.00402647532,"(0.0494, 0.185]"
0.05262,36.9144,0.207509,-0.030061,36.84958480174901,0.06481519825099014,-0.00158180982,"(0.0494, 0.185]"
0.05309,36.7752,0.161766,-0.060269,36.86962631244752,-0.0944263124475242,-0.0031996812100000003,"(0.0494, 0.185]"
0.05316,36.8474,0.172204,-0.10615,36.872596541144624,-0.025196541144623552,-0.005642934,"(0.0494, 0.185]"
0.05346,36.8631,0.133817,-0.139525,36.88528344442815,-0.022183444428144128,-0.0074590065,"(0.0494, 0.185]"
0.05468,36.8327,0.178902,0.002451,36.93617822160018,-0.10347822160017728,0.00013402068000000001,"(0.0494, 0.185]"
0.05469,36.8581,0.149593,-0.131506,36.93659084453302,-0.07849084453302169,-0.007192063140000001,"(0.0494, 0.185]"
0.05502,36.6433,0.175423,-0.060611,36.950166704906245,-0.30686670490624124,-0.00333481722,"(0.0494, 0.185]"
0.05541,36.8676,0.194374,-0.026126,36.96610994809798,-0.09850994809797697,-0.0014476416600000001,"(0.0494, 0.185]"
0.05614,36.8109,0.193162,-0.021953,36.99566355042592,-0.1847635504259202,-0.00123244142,"(0.0494, 0.185]"
0.05653,36.9098,0.185051,-0.014706,37.01130088126957,-0.10150088126957257,-0.00083133018,"(0.0494, 0.185]"
0.05693,37.0393,0.176308,0.031526,37.027231463534946,0.012068536465051238,0.00179477518,"(0.0494, 0.185]"
0.05708,36.9903,0.171451,-0.02589,37.033177620995346,-0.04287762099534831,-0.0014778012,"(0.0494, 0.185]"
0.05728,37.0687,0.221323,0.10104,37.04108243954973,0.027617560450266865,0.0057875712,"(0.0494, 0.185]"
0.05824,36.9821,0.138149,-0.044057,37.0786590350276,-0.096559035027596,-0.00256587968,"(0.0494, 0.185]"
0.05824,36.9324,0.14674,-0.021561,37.0786590350276,-0.1462590350275974,-0.00125571264,"(0.0494, 0.185]"
0.0583,36.9545,0.182842,-0.099359,37.080987709745365,-0.12648770974536205,-0.0057926297,"(0.0494, 0.185]"
0.05886,36.9802,0.215566,-0.055128,37.102611341055834,-0.12241134105583029,-0.0032448340800000004,"(0.0494, 0.185]"
0.05886,37.146,0.252804,-0.115505,37.102611341055834,0.04338865894416699,-0.0067986243,"(0.0494, 0.185]"
0.05974,36.3001,0.617516,0.078608,37.136194202528934,-0.8360942025289333,0.0046960419199999996,"(0.0494, 0.185]"
0.06092,37.032,0.17759,-0.112822,37.180485918819755,-0.14848591881975892,-0.00687311624,"(0.0494, 0.185]"
0.06099,37.1631,0.123921,-0.136015,37.18308738254465,-0.019987382544648824,-0.00829555485,"(0.0494, 0.185]"
0.06099,37.1925,0.16057,-0.137115,37.18308738254465,0.009412617455353711,-0.00836264385,"(0.0494, 0.185]"
0.06121,37.1383,0.198009,-0.182466,37.19124474908702,-0.052944749087018295,-0.01116874386,"(0.0494, 0.185]"
0.06137,36.9608,0.196145,-0.006665,37.197159681275714,-0.23635968127571516,-0.00040903105,"(0.0494, 0.185]"
0.06137,36.9691,0.141986,-0.015834,37.197159681275714,-0.22805968127571674,-0.0009717325800000001,"(0.0494, 0.185]"
0.06153,37.0747,0.183316,-0.016435,37.2030597968713,-0.12835979687130106,-0.0010112455500000002,"(0.0494, 0.185]"
0.06372,37.3517,0.206518,-0.046839,37.282367635917694,0.0693323640823067,-0.0029845810799999997,"(0.0494, 0.185]"
0.06384,37.0197,0.155855,-0.102702,37.28663719171915,-0.2669371917191512,-0.00655649568,"(0.0494, 0.185]"
0.06446,37.0786,0.154429,-0.138069,37.30857446572048,-0.2299744657204812,-0.00889992774,"(0.0494, 0.185]"
0.06533,37.0851,0.153034,-0.012542,37.33901811291435,-0.25391811291435573,-0.0008193688599999999,"(0.0494, 0.185]"
0.06627,37.3617,0.203312,-0.020643,37.3714768287292,-0.00977682872920127,-0.00136801161,"(0.0494, 0.185]"
0.06654,37.1627,0.296189,0.11238,37.38071839940281,-0.21801839940280843,0.0074777652,"(0.0494, 0.185]"
0.06711,37.4237,0.194412,-0.114194,37.4001107946616,0.02358920533839637,-0.007663559340000001,"(0.0494, 0.185]"
0.06725,37.2344,0.203006,0.013964,37.40484966442164,-0.1704496644216391,0.0009390790000000001,"(0.0494, 0.185]"
0.06786,37.4935,0.190499,-0.147356,37.42538777171134,0.06811222828865482,-0.00999957816,"(0.0494, 0.185]"
0.06844,37.2381,0.191221,-0.166092,37.44475226757403,-0.20665226757402877,-0.01136733648,"(0.0494, 0.185]"
0.06886,37.4213,0.159324,-0.120727,37.458676866163856,-0.037376866163853606,-0.008313261220000001,"(0.0494, 0.185]"
0.06897,37.2817,0.174144,-0.041041,37.4623103316126,-0.18061033161259843,-0.00283059777,"(0.0494, 0.185]"
0.07023,37.2944,0.277681,0.034078,37.50353846534203,-0.20913846534202918,0.0023932979399999997,"(0.0494, 0.185]"
0.07056,37.2961,0.226908,0.060506,37.51421920125159,-0.21811920125158935,0.00426930336,"(0.0494, 0.185]"
0.07056,37.2775,0.212322,0.060985,37.51421920125159,-0.23671920125158863,0.0043031015999999995,"(0.0494, 0.185]"
0.07073,37.4787,0.176182,-0.154333,37.519702741436134,-0.04100274143613092,-0.01091597309,"(0.0494, 0.185]"
0.07083,37.4814,0.447068,0.19617,37.522922460287226,-0.041522460287225726,0.013894721100000002,"(0.0494, 0.185]"
0.07089,37.4543,0.24781,0.088566,37.5248522027776,-0.07055220277759844,0.0062784437399999995,"(0.0494, 0.185]"
0.0709,37.7291,0.501827,-9.4e-05,37.525173674458586,0.203926325541417,-6.6646e-06,"(0.0494, 0.185]"
0.07091,37.3712,0.228257,0.042792,37.52549510272427,-0.15429510272426938,0.00303438072,"(0.0494, 0.185]"
0.07116,37.3552,0.196012,-0.007798,37.53351673495054,-0.1783167349505348,-0.0005549056800000001,"(0.0494, 0.185]"
0.07158,37.2494,0.16107,-0.081314,37.54693253057706,-0.2975325305770582,-0.00582045612,"(0.0494, 0.185]"
0.07167,37.4155,0.208957,-0.012934,37.54979753760052,-0.1342975376005171,-0.0009269797799999999,"(0.0494, 0.185]"
0.07193,37.5618,0.180815,-0.075972,37.55805492113461,0.003745078865385665,-0.005464665959999999,"(0.0494, 0.185]"
0.07222,37.6319,0.199695,0.041465,37.567231444945584,0.06466855505441771,0.0029946023000000004,"(0.0494, 0.185]"
0.07252,37.6225,0.304764,-0.180099,37.57668736637326,0.04581263362674548,-0.013060779480000001,"(0.0494, 0.185]"
0.07393,37.5535,0.176502,-0.087634,37.62063482265816,-0.0671348226581614,-0.0064787816199999996,"(0.0494, 0.185]"
0.0744,37.4346,0.222054,-0.036856,37.63510598096886,-0.20050598096885608,-0.0027420863999999996,"(0.0494, 0.185]"
0.07446,37.4501,0.192118,-0.096392,37.63694706806598,-0.18684706806597973,-0.0071773483200000005,"(0.0494, 0.185]"
0.0752,37.4763,0.179761,-0.02499,37.659537939244345,-0.18323793924434284,-0.001879248,"(0.0494, 0.185]"
0.0752,37.5656,0.154994,-0.025823,37.659537939244345,-0.09393793924434135,-0.0019418896,"(0.0494, 0.185]"
0.0756,37.8142,0.289148,-0.101863,37.67166091245851,0.14253908754148625,-0.0077008428,"(0.0494, 0.185]"
0.07575,37.5461,0.217171,-0.113501,37.67619123139299,-0.1300912313929885,-0.00859770075,"(0.0494, 0.185]"
0.07588,37.6342,0.198325,-0.021726,37.68011057987667,-0.04591057987666858,-0.00164856888,"(0.0494, 0.185]"
0.07845,37.5715,0.150392,-0.025674,37.75630449746173,-0.18480449746172667,-0.0020141253,"(0.0494, 0.185]"
0.07859,37.8315,0.146078,-0.158189,37.76038638210377,0.07111361789623061,-0.012432073509999999,"(0.0494, 0.185]"
0.07875,38.0154,0.239252,0.11553,37.765042905263144,0.25035709473685586,0.0090979875,"(0.0494, 0.185]"
0.07875,38.0942,0.180119,0.090692,37.765042905263144,0.32915709473685695,0.007141995,"(0.0494, 0.185]"
0.07895,37.5988,0.503338,0.09678,37.77085088093524,-0.17205088093524523,0.007640781000000001,"(0.0494, 0.185]"
0.07906,37.7843,0.238199,0.10798,37.77403928666773,0.010260713332272076,0.008536898800000001,"(0.0494, 0.185]"
0.07931,37.53,0.147217,-0.017322,37.781269951976725,-0.25126995197672386,-0.00137380782,"(0.0494, 0.185]"
0.07991,37.6003,0.157805,-0.071956,37.798535228497094,-0.19823522849709718,-0.00575000396,"(0.0494, 0.185]"
0.08009,37.6668,0.119289,-0.074453,37.80369070511692,-0.1368907051169188,-0.00596294077,"(0.0494, 0.185]"
0.08167,37.7215,0.219648,0.027176,37.848476075446804,-0.12697607544680523,0.00221946392,"(0.0494, 0.185]"
0.08245,37.8192,0.217606,0.091493,37.8702817029484,-0.051081702948394536,0.00754359785,"(0.0494, 0.185]"
0.08282,37.6774,0.265638,0.068219,37.880556759315624,-0.20315675931562538,0.00564989758,"(0.0494, 0.185]"
0.08309,37.9939,0.195118,0.041548,37.88802721491185,0.10587278508814535,0.00345222332,"(0.0494, 0.185]"
0.0841,37.9686,0.221594,0.13583,37.91576876474892,0.0528312352510838,0.011423303,"(0.0494, 0.185]"
0.08572,37.8406,0.128563,-0.039793,37.959609627219876,-0.1190096272198744,-0.00341105596,"(0.0494, 0.185]"
0.08704,37.8484,0.21681,0.0535,37.99475285048765,-0.14635285048765212,0.00465664,"(0.0494, 0.185]"
0.0887,37.7772,0.253181,0.055246,38.03823569580534,-0.26103569580534014,0.004900320200000001,"(0.0494, 0.185]"
0.09039,37.9202,0.21704,0.01867,38.08171717596448,-0.16151717596447668,0.0016875813,"(0.0494, 0.185]"
0.09089,38.0269,0.167553,-0.101902,38.0944335613878,-0.06753356138780475,-0.009261872780000001,"(0.0494, 0.185]"
0.09205,38.1602,0.266341,0.072885,38.1236816893891,0.036518310610901494,0.0067090642500000006,"(0.0494, 0.185]"
0.09293,38.2226,0.493293,0.11392,38.145637534018235,0.07696246598176515,0.010586585599999998,"(0.0494, 0.185]"
0.0995,38.4377,0.194713,0.010397,38.303591641024,0.13410835897600037,0.0010345015000000001,"(0.0494, 0.185]"
0.10165,38.2982,0.165557,-0.023302,38.35314134920247,-0.05494134920246552,-0.0023686483,"(0.0494, 0.185]"
0.10221,38.4085,0.187412,0.003738,38.365884602807895,0.04261539719210106,0.00038206097999999997,"(0.0494, 0.185]"
0.10246,38.2511,0.199553,0.017158,38.37155225919286,-0.1204522591928594,0.0017580086799999998,"(0.0494, 0.185]"
0.10294,38.1815,0.18625,0.044595,38.38239761504716,-0.20089761504716108,0.0045906093,"(0.0494, 0.185]"
0.10361,38.3338,0.12638,-0.067243,38.39745628551739,-0.06365628551739633,-0.00696704723,"(0.0494, 0.185]"
0.10374,38.2079,0.196456,0.057464,38.40036745546605,-0.19246745546605126,0.00596131536,"(0.0494, 0.185]"
0.10507,38.4295,0.236183,-0.02399,38.42995457494024,-0.00045457494024248035,-0.0025206293,"(0.0494, 0.185]"
0.10661,38.2611,0.195537,-0.002417,38.46377469620506,-0.20267469620505807,-0.00025767636999999996,"(0.0494, 0.185]"
0.10707,38.4624,0.151122,-0.000837,38.47378738796806,-0.011387387968056828,-8.961758999999999e-05,"(0.0494, 0.185]"
0.10711,38.4295,0.210466,0.006569,38.474656137351936,-0.04515613735193824,0.00070360559,"(0.0494, 0.185]"
0.10713,38.7801,0.468541,-0.070405,38.47509039724526,0.3050096027547369,-0.00754248765,"(0.0494, 0.185]"
0.10774,38.4984,0.180059,0.035552,38.488298710920546,0.010101289079450737,0.00383037248,"(0.0494, 0.185]"
0.10794,38.4017,0.187108,0.00565,38.49261394995928,-0.0909139499592797,0.000609861,"(0.0494, 0.185]"
0.10908,38.4016,0.133183,-0.093395,38.51706772965947,-0.11546772965947127,-0.0101875266,"(0.0494, 0.185]"
0.11001,38.5701,0.179741,0.036283,38.536839017261315,0.03326098273868183,0.00399149283,"(0.0494, 0.185]"
0.11259,38.6214,0.163201,-0.037948,38.590874777038636,0.030525222961365728,-0.00427256532,"(0.0494, 0.185]"
0.11388,38.3876,0.194923,0.064074,38.617456692779115,-0.2298566927791157,0.0072967471200000005,"(0.0494, 0.185]"
0.1165,38.5408,0.159897,-0.062751,38.67058336542878,-0.12978336542878566,-0.0073104915,"(0.0494, 0.185]"
0.11653,38.6302,0.185742,-0.014134,38.67118515098457,-0.04098515098456801,-0.00164703502,"(0.0494, 0.185]"
0.1176,38.5727,0.239635,0.041592,38.6925541098487,-0.1198541098487027,0.0048912192,"(0.0494, 0.185]"
0.11792,38.6088,0.214419,0.078972,38.69890931348082,-0.09010931348081641,0.00931237824,"(0.0494, 0.185]"
0.11818,38.4157,0.127058,-0.102471,38.704060987505216,-0.28836098750521444,-0.01211002278,"(0.0494, 0.185]"
0.11901,38.5629,0.212381,0.081772,38.72043571070729,-0.15753571070729322,0.009731685720000001,"(0.0494, 0.185]"
0.12014,38.5958,0.200195,0.00707,38.742557304994584,-0.14675730499458695,0.0008493897999999999,"(0.0494, 0.185]"
0.12058,38.7926,0.252257,0.14487,38.75111817316959,0.04148182683041313,0.0174684246,"(0.0494, 0.185]"
0.12086,38.6348,0.302627,-0.099903,38.756550730761454,-0.12175073076145537,-0.01207427658,"(0.0494, 0.185]"
0.12207,38.5945,0.157915,-0.130952,38.77989202974816,-0.18539202974816504,-0.01598531064,"(0.0494, 0.185]"
0.12231,38.6119,0.231142,0.028867,38.78449587312428,-0.17259587312427982,0.00353072277,"(0.0494, 0.185]"
0.12278,38.6853,0.144584,-0.007491,38.79348721471281,-0.10818721471281378,-0.00091974498,"(0.0494, 0.185]"
0.12316,38.5967,0.274641,0.071644,38.800733216431624,-0.20403321643162542,0.008823675040000001,"(0.0494, 0.185]"
0.12357,38.6164,0.162163,-0.036819,38.80852777073878,-0.19212777073877874,-0.00454972383,"(0.0494, 0.185]"
0.12377,38.8009,0.333367,0.16435,38.812321187476336,-0.011421187476337025,0.0203415995,"(0.0494, 0.185]"
0.12383,38.8242,0.150324,-0.080542,38.81345809064293,0.010741909357065538,-0.00997351586,"(0.0494, 0.185]"
0.12393,38.6504,0.145797,-0.000358,38.81535178083591,-0.16495178083591355,-4.436693999999999e-05,"(0.0494, 0.185]"
0.12405,38.835,0.221531,-0.022316,38.81762231699563,0.01737768300436926,-0.0027682998,"(0.0494, 0.185]"
0.12472,38.7616,0.12587,-0.070705,38.830261721167005,-0.06866172116700398,-0.0088183276,"(0.0494, 0.185]"
0.1256,39.1417,0.298944,0.11269,38.84676628697126,0.2949337130287404,0.014153863999999999,"(0.0494, 0.185]"
0.12623,38.4956,0.293348,0.10938,38.85851556037383,-0.3629155603738283,0.013807037400000001,"(0.0494, 0.185]"
0.12706,38.8125,0.259679,0.16215,38.87391108795339,-0.06141108795338823,0.020602778999999998,"(0.0494, 0.185]"
0.1271,38.6849,0.280884,0.073211,38.874650656873975,-0.18975065687397574,0.009305118099999999,"(0.0494, 0.185]"
0.1272,38.7429,0.159508,-0.053521,38.87649862482673,-0.1335986248267318,-0.0068078712,"(0.0494, 0.185]"
0.12732,38.7841,0.176913,-0.022638,38.87871438916095,-0.09461438916094522,-0.0028822701599999995,"(0.0494, 0.185]"
0.1292,38.7547,0.150979,-0.031458,38.91317481335739,-0.15847481335738678,-0.004064373600000001,"(0.0494, 0.185]"
0.12921,38.8403,0.212795,0.052555,38.91335685373069,-0.07305685373069082,0.00679063155,"(0.0494, 0.185]"
0.1295,38.833,0.250442,0.15562,38.918630290036674,-0.08563029003667566,0.02015279,"(0.0494, 0.185]"
0.12958,38.8429,0.142748,-0.083735,38.920083083798296,-0.07718308379829608,-0.0108503813,"(0.0494, 0.185]"
